Timestamp,From Bank,Account,To Bank,Account.1,Amount Received,Receiving Currency,Amount Paid,Payment Currency,Payment Format,Is Laundering
2022/08/01 00:17,70,100428660,268354,851135CA0,2812906.09,US Dollar,2812906.09,US Dollar,Cheque,0
2022/08/01 00:02,246312,827E38470,246312,827E38470,13.09,US Dollar,13.09,US Dollar,Reinvestment,0
2022/08/01 00:16,116674,80FDEEE70,116674,80FDEEE70,5863.18,US Dollar,5863.18,US Dollar,Reinvestment,0
2022/08/01 00:16,63750,8178B6A20,63750,8178B6A20,13711.22,US Dollar,13711.22,US Dollar,Reinvestment,0
2022/08/01 00:24,15379,81528C5A0,15379,81528C5A0,381.67,US Dollar,381.67,US Dollar,Reinvestment,0
2022/08/01 00:18,29817,804F51FC0,29817,804F51FC0,22.09,US Dollar,22.09,US Dollar,Reinvestment,0
2022/08/01 00:04,50612,8161C2050,246851,834D11700,164536.15,US Dollar,164536.15,US Dollar,Cheque,0
2022/08/01 00:21,112599,816B43C20,112599,816B43C20,16.31,US Dollar,16.31,US Dollar,Reinvestment,0
2022/08/01 00:04,233990,824F80670,233990,824F80670,18.34,US Dollar,18.34,US Dollar,Reinvestment,0
2022/08/01 00:23,7141,8163D7010,7141,8163D7010,3.99,US Dollar,3.99,US Dollar,Reinvestment,0
2022/08/01 00:15,741,80926B160,741,80926B160,105486.8,US Dollar,105486.8,US Dollar,Reinvestment,0
2022/08/01 00:11,221373,81E274F80,221373,81E274F80,19.46,US Dollar,19.46,US Dollar,Reinvestment,0
2022/08/01 00:03,124588,839E7C600,54057,83B5D0AD0,883.37,US Dollar,883.37,US Dollar,Cash,0
2022/08/01 00:25,110859,813DB5F60,233675,8186C6670,1019.15,US Dollar,1019.15,US Dollar,Cheque,0
2022/08/01 00:12,18024,811640630,173218,82035D7B0,7.11,US Dollar,7.11,US Dollar,Credit Card,0
2022/08/01 00:23,37534,81645AB10,249383,81645ACE0,10084763.0,US Dollar,10084763.0,US Dollar,ACH,0
2022/08/01 00:05,294599,82F00BF70,294599,82F00BF70,17758.39,US Dollar,17758.39,US Dollar,Reinvestment,0
2022/08/01 00:26,171761,830ECE130,148377,84DA56200,5477.57,US Dollar,5477.57,US Dollar,Cash,0
2022/08/01 00:25,0,800A95710,0,800A95710,24925124.11,US Dollar,24925124.11,US Dollar,Reinvestment,0
2022/08/01 00:11,16030,805679DB0,18934,80DC59A00,7600.44,US Dollar,7600.44,US Dollar,Cheque,0
2022/08/01 00:14,32726,802AB6E00,32726,802AB6E00,1459.95,Euro,1459.95,Euro,Reinvestment,0
2022/08/01 00:20,15096,80ABF74B0,15096,80ABF74B0,12.93,Euro,12.93,Euro,Reinvestment,0
2022/08/01 00:25,8341,810085C60,8341,810085C60,480090.28,US Dollar,480090.28,US Dollar,Reinvestment,0
2022/08/01 00:22,218478,8149D3830,218478,8149D3830,786990.46,US Dollar,786990.46,US Dollar,Reinvestment,0
2022/08/01 00:24,8713,8070C7E50,236609,80FCBD4E0,24343.78,US Dollar,24343.78,US Dollar,Cheque,0
2022/08/01 00:00,252706,813B71240,252706,813B71240,4785.59,US Dollar,4785.59,US Dollar,Reinvestment,0
2022/08/01 00:00,29630,803CFD560,29630,803CFD560,202705.2,US Dollar,202705.2,US Dollar,Reinvestment,0
2022/08/01 00:16,249457,8209F9A10,142360,8471DC2B0,66551923.49,US Dollar,66551923.49,US Dollar,Cheque,0
2022/08/01 00:13,24583,811BA8200,24583,811BA8200,5052.87,US Dollar,5052.87,US Dollar,Reinvestment,0
2022/08/01 00:23,111247,811C15760,15327,81835CDB0,270999.3,US Dollar,270999.3,US Dollar,Cash,0
2022/08/01 00:01,2108540,8284F8FA0,2108540,8284F8FA0,208149.24,US Dollar,208149.24,US Dollar,Reinvestment,0
2022/08/01 00:04,39779,82C77F9D0,39779,82C77F9D0,47347.47,US Dollar,47347.47,US Dollar,Reinvestment,0
2022/08/01 00:21,16030,8036F00B0,16030,8036F00B0,18064.86,US Dollar,18064.86,US Dollar,Reinvestment,0
2022/08/01 00:05,36897,83856F710,36897,83856F710,1.93,US Dollar,1.93,US Dollar,Reinvestment,0
2022/08/01 00:14,259843,8298811D0,259843,8298811D0,13.92,US Dollar,13.92,US Dollar,Reinvestment,0
2022/08/01 00:27,165399,84DC35E50,165399,84DC35E50,20781.61,US Dollar,20781.61,US Dollar,Reinvestment,0
2022/08/01 00:04,153341,84D81F570,153341,84D81F570,2857.41,US Dollar,2857.41,US Dollar,Reinvestment,0
2022/08/01 00:28,134888,8104CFDD0,134888,8104CFDD0,134.02,US Dollar,134.02,US Dollar,Reinvestment,0
2022/08/01 00:29,57903,839EE5470,57903,839EE5470,17.71,US Dollar,17.71,US Dollar,Reinvestment,0
2022/08/01 00:28,14993,833BEB1D0,240503,83B4A3AF0,24931.15,US Dollar,24931.15,US Dollar,Cheque,0
2022/08/01 00:25,88214,8280342B0,88214,8280342B0,2776734.75,US Dollar,2776734.75,US Dollar,Reinvestment,0
2022/08/01 00:22,215272,811C72920,215272,811C72920,595.42,US Dollar,595.42,US Dollar,Reinvestment,0
2022/08/01 00:26,1127334,84DCCE880,1127334,84DCCE880,6.86,US Dollar,6.86,US Dollar,Reinvestment,0
2022/08/01 00:08,36572,803CA4B00,36572,803CA4B00,6504.02,US Dollar,6504.02,US Dollar,Reinvestment,0
2022/08/01 00:09,93219,8415C4650,93219,8415C4650,516.03,US Dollar,516.03,US Dollar,Reinvestment,0
2022/08/01 00:04,314588,8293DD2A0,89311,8293DCC70,3998.68,US Dollar,3998.68,US Dollar,Wire,0
2022/08/01 00:18,171692,832478ED0,171692,832478ED0,943.97,US Dollar,943.97,US Dollar,Reinvestment,0
2022/08/01 00:19,23187,84CE293D0,198133,84F3E0750,387.2,US Dollar,387.2,US Dollar,Credit Card,0
2022/08/01 00:10,3503,8027C97C0,217678,81312A480,110.74,US Dollar,110.74,US Dollar,ACH,0
2022/08/01 00:20,2597,80132B0B0,2597,80132B0B0,24.81,US Dollar,24.81,US Dollar,Reinvestment,0
2022/08/01 00:22,4292,80CC3A0B0,4292,80CC3A0B0,654757.75,US Dollar,654757.75,US Dollar,Reinvestment,0
2022/08/01 00:23,18500,839BDC980,117497,84391F4F0,388.65,US Dollar,388.65,US Dollar,Cash,0
2022/08/01 00:13,348193,813329010,348193,813329010,15430.2,US Dollar,15430.2,US Dollar,Reinvestment,0
2022/08/01 00:12,122885,835A22980,122885,835A22980,7.51,US Dollar,7.51,US Dollar,Reinvestment,0
2022/08/01 00:13,29556,841AAF2D0,1115501,841AB3F20,1385.0,US Dollar,1385.0,US Dollar,ACH,0
2022/08/01 00:08,110478,804D08E20,26682,80D19FF40,32434.0,US Dollar,32434.0,US Dollar,Cheque,0
2022/08/01 00:28,10057,811C28EF0,10057,811C28EF0,3756.28,US Dollar,3756.28,US Dollar,Reinvestment,0
2022/08/01 00:13,231572,811AB2A60,231572,811AB2A60,19.73,US Dollar,19.73,US Dollar,Reinvestment,0
2022/08/01 00:01,2107829,83A550680,2107829,83A550680,4.17,US Dollar,4.17,US Dollar,Reinvestment,0
2022/08/01 00:15,14992,80B8DEF50,14992,80B8DEF50,20.66,US Dollar,20.66,US Dollar,Reinvestment,0
2022/08/01 00:08,1488,80330BB70,25935,80A803780,50.47,US Dollar,50.47,US Dollar,Credit Card,0
2022/08/01 00:25,112458,83C3FE410,112458,83C3FE410,14.7,US Dollar,14.7,US Dollar,Reinvestment,0
2022/08/01 00:15,2114678,82C5D85F0,2114678,82C5D85F0,14.56,US Dollar,14.56,US Dollar,Reinvestment,0
2022/08/01 00:01,362074,83C3811C0,362074,83C3811C0,1605.02,US Dollar,1605.02,US Dollar,Reinvestment,0
2022/08/01 00:27,2597,8022157E0,2597,8022157E0,13.2,US Dollar,13.2,US Dollar,Reinvestment,0
2022/08/01 00:07,123424,836CEC400,123424,836CEC400,18.9,US Dollar,18.9,US Dollar,Reinvestment,0
2022/08/01 00:11,25444,806211230,42935,81B7B6C70,67812.66,US Dollar,67812.66,US Dollar,ACH,0
2022/08/01 00:15,110912,8118659C0,110912,8118659C0,5445.62,US Dollar,5445.62,US Dollar,Reinvestment,0
2022/08/01 00:26,135332,83453B090,216970,8509234A0,13973.27,US Dollar,13973.27,US Dollar,Cheque,0
2022/08/01 00:15,20,8012E6140,20,8012E6140,1403.86,US Dollar,1403.86,US Dollar,Reinvestment,0
2022/08/01 00:15,274159,84633F740,274159,84633F740,22.08,US Dollar,22.08,US Dollar,Reinvestment,0
2022/08/01 00:25,15327,80B847FF0,116139,81DF23AB0,43112.88,US Dollar,43112.88,US Dollar,Cash,0
2022/08/01 00:20,7720,82B3BF060,7720,82B3BF060,7.68,US Dollar,7.68,US Dollar,Reinvestment,0
2022/08/01 00:29,70,100428660,72058,83D89EC30,24291.74,US Dollar,24291.74,US Dollar,Cheque,0
2022/08/01 00:03,255931,8166B5850,255931,8166B5850,1687.51,US Dollar,1687.51,US Dollar,Reinvestment,0
2022/08/01 00:10,38459,83FA4D4A0,38459,83FA4D4A0,165002.88,US Dollar,165002.88,US Dollar,Reinvestment,0
2022/08/01 00:26,1107855,82D489FC0,141469,83F0B6230,12754.85,US Dollar,12754.85,US Dollar,Cheque,0
2022/08/01 00:17,1601,8014C7820,13688,801D85940,231.68,US Dollar,231.68,US Dollar,Cheque,0
2022/08/01 00:23,214,8003D5C90,214,8003D5C90,21.8,US Dollar,21.8,US Dollar,Reinvestment,0
2022/08/01 00:12,110715,80425DF50,24259,80DACA6B0,6850.23,US Dollar,6850.23,US Dollar,Credit Card,0
2022/08/01 00:08,183112,8309D4860,183112,8309D4860,417.28,US Dollar,417.28,US Dollar,Reinvestment,0
2022/08/01 00:26,266457,822BB95C0,266457,822BB95C0,10.67,US Dollar,10.67,US Dollar,Reinvestment,0
2022/08/01 00:15,6109,828ABBDC0,264628,829E7D740,6591.31,US Dollar,6591.31,US Dollar,Credit Card,0
2022/08/01 00:14,112934,8370CC840,112934,8370CC840,1319.98,US Dollar,1319.98,US Dollar,Reinvestment,0
2022/08/01 00:18,152330,832536980,152330,832536980,129880.13,US Dollar,129880.13,US Dollar,Reinvestment,0
2022/08/01 00:24,3142641,84BB00A30,3142641,84BB00A30,2635.97,US Dollar,2635.97,US Dollar,Reinvestment,0
2022/08/01 00:18,179667,829E19FF0,179667,829E19FF0,968.78,US Dollar,968.78,US Dollar,Reinvestment,0
2022/08/01 00:08,3,8001FE6D0,14247,816D3D140,31.88,Euro,31.88,Euro,Credit Card,0
2022/08/01 00:08,21418,8013F7EB0,21418,8013F7EB0,16011.38,US Dollar,16011.38,US Dollar,Reinvestment,0
2022/08/01 00:02,213723,82A781550,213723,82A781550,57302.59,US Dollar,57302.59,US Dollar,Reinvestment,0
2022/08/01 00:22,121111,8162C7330,121111,8162C7330,33420.16,US Dollar,33420.16,US Dollar,Reinvestment,0
2022/08/01 00:03,76131,8347773E0,76131,8347773E0,22.5,US Dollar,22.5,US Dollar,Reinvestment,0
2022/08/01 00:00,12,80010C3E0,1,80014DAB0,47873399.88,Euro,47873399.88,Euro,Cheque,0
2022/08/01 00:10,1153161,83C9033D0,1153161,83C9033D0,7.41,US Dollar,7.41,US Dollar,Reinvestment,0
2022/08/01 00:28,196045,847693D60,196045,847693D60,23519.41,US Dollar,23519.41,US Dollar,Reinvestment,0
2022/08/01 00:07,24816,81FCABCE0,24816,81FCABCE0,20.41,US Dollar,20.41,US Dollar,Reinvestment,0
2022/08/01 00:19,88542,8409787C0,88542,8409787C0,16.68,US Dollar,16.68,US Dollar,Reinvestment,0
2022/08/01 00:18,125418,8282246D0,125418,8282246D0,5.92,US Dollar,5.92,US Dollar,Reinvestment,0
2022/08/01 00:01,356034,8148C0880,356034,8148C0880,1691.58,US Dollar,1691.58,US Dollar,Reinvestment,0
2022/08/01 00:28,11848,801C479E0,11848,801C479E0,24.2,US Dollar,24.2,US Dollar,Reinvestment,0
2022/08/01 00:08,111736,80589EFE0,111736,80589EFE0,2300.73,US Dollar,2300.73,US Dollar,Reinvestment,0
2022/08/01 00:29,112010,83D4537D0,112010,83D4537D0,12172.09,US Dollar,12172.09,US Dollar,Reinvestment,0
2022/08/01 00:24,244653,8368F2A40,244653,8368F2A40,1623.48,US Dollar,1623.48,US Dollar,Reinvestment,0
2022/08/01 00:13,24842,80237A510,1144087,83E246230,260.48,US Dollar,260.48,US Dollar,ACH,0
2022/08/01 00:29,310113,80B0B93C0,310113,80B0B93C0,927.99,US Dollar,927.99,US Dollar,Reinvestment,0
2022/08/01 00:09,230520,8224C12A0,230520,8224C12A0,23.59,US Dollar,23.59,US Dollar,Reinvestment,0
2022/08/01 00:19,33743,82B942A40,33743,82B942A40,24.83,US Dollar,24.83,US Dollar,Reinvestment,0
2022/08/01 00:07,211621,811DF0770,211621,811DF0770,12.91,US Dollar,12.91,US Dollar,Reinvestment,0
2022/08/01 00:27,124667,8100E05A0,124667,8100E05A0,19.89,US Dollar,19.89,US Dollar,Reinvestment,0
2022/08/01 00:08,120797,80D08AF40,120797,80D08AF40,26781.15,US Dollar,26781.15,US Dollar,Reinvestment,0
2022/08/01 00:22,118676,81E7F5550,118676,81E7F5550,1366.19,US Dollar,1366.19,US Dollar,Reinvestment,0
2022/08/01 00:12,131380,80D722630,131380,80D722630,16.63,US Dollar,16.63,US Dollar,Reinvestment,0
2022/08/01 00:22,15978,80BC99870,15978,80BC99870,20.38,US Dollar,20.38,US Dollar,Reinvestment,0
2022/08/01 00:27,34340,80ED2A250,167996,83986FC50,6.64,US Dollar,6.64,US Dollar,Credit Card,0
2022/08/01 00:01,18252,805788A60,18252,805788A60,1139.68,US Dollar,1139.68,US Dollar,Reinvestment,0
2022/08/01 00:21,233360,81B46B6C0,233360,81B46B6C0,15.52,US Dollar,15.52,US Dollar,Reinvestment,0
2022/08/01 00:18,134999,82A424600,134999,82A424600,7383.81,US Dollar,7383.81,US Dollar,Reinvestment,0
2022/08/01 00:00,230242,8178EDE60,230242,8178EDE60,14.83,US Dollar,14.83,US Dollar,Reinvestment,0
2022/08/01 00:16,140569,81AF5A8B0,140569,81AF5A8B0,697249.63,US Dollar,697249.63,US Dollar,Reinvestment,0
2022/08/01 00:27,212191,815A0FD70,212191,815A0FD70,75898.35,US Dollar,75898.35,US Dollar,Reinvestment,0
2022/08/01 00:27,25580,82B5BD830,25580,82B5BD830,20.85,US Dollar,20.85,US Dollar,Reinvestment,0
2022/08/01 00:06,166294,8208511C0,166294,8208511C0,18.39,US Dollar,18.39,US Dollar,Reinvestment,0
2022/08/01 00:04,369,8004EF410,1938,801CAA6A0,180.59,Euro,180.59,Euro,Cheque,0
2022/08/01 00:22,258069,81BAF7B90,253568,83810F560,116057.74,US Dollar,116057.74,US Dollar,Cheque,0
2022/08/01 00:12,325267,83FCBE8D0,325267,83FCBE8D0,1342.04,US Dollar,1342.04,US Dollar,Reinvestment,0
2022/08/01 00:23,33985,81AEFA200,33985,81AEFA200,1786.85,US Dollar,1786.85,US Dollar,Reinvestment,0
2022/08/01 00:16,58027,81DB9B990,58027,81DB9B990,24.32,US Dollar,24.32,US Dollar,Reinvestment,0
2022/08/01 00:22,1315,801601070,1315,801601070,4204.07,US Dollar,4204.07,US Dollar,Reinvestment,0
2022/08/01 00:26,1122461,8338B7000,1122461,8338B7000,41250.03,US Dollar,41250.03,US Dollar,Reinvestment,0
2022/08/01 00:11,160726,83387C6E0,160726,83387C6E0,34196.27,US Dollar,34196.27,US Dollar,Reinvestment,0
2022/08/01 00:22,89616,83E7A3D00,89616,83E7A3D00,22.16,US Dollar,22.16,US Dollar,Reinvestment,0
2022/08/01 00:21,112719,804C4F6A0,112719,804C4F6A0,20.72,US Dollar,20.72,US Dollar,Reinvestment,0
2022/08/01 00:25,37910,822B7E600,37910,822B7E600,12.95,US Dollar,12.95,US Dollar,Reinvestment,0
2022/08/01 00:17,4214,80346DEE0,2954,8351D1BA0,93.15,US Dollar,93.15,US Dollar,Cash,0
2022/08/01 00:22,256828,8153880F0,266660,839B45590,3857.99,US Dollar,3857.99,US Dollar,Credit Card,0
2022/08/01 00:17,2776,821E42710,2776,821E42710,3097.27,US Dollar,3097.27,US Dollar,Reinvestment,0
2022/08/01 00:13,37048,8208F97F0,6845,83CA78370,3761.81,US Dollar,3761.81,US Dollar,Credit Card,0
2022/08/01 00:08,24830,8031729B0,24830,8031729B0,24.37,US Dollar,24.37,US Dollar,Reinvestment,0
2022/08/01 00:02,1313,801E79B60,1313,801E79B60,47816.42,US Dollar,47816.42,US Dollar,Reinvestment,0
2022/08/01 00:19,16811,802E13B20,16811,802E13B20,1648.93,US Dollar,1648.93,US Dollar,Reinvestment,0
2022/08/01 00:10,1347,8017D8820,1347,8017D8820,402956.68,Euro,402956.68,Euro,Reinvestment,0
2022/08/01 00:11,8903,817C88060,8903,817C88060,659690.98,US Dollar,659690.98,US Dollar,Reinvestment,0
2022/08/01 00:07,70,100428660,215945,8078E4EA0,152355.12,US Dollar,152355.12,US Dollar,Cheque,0
2022/08/01 00:21,27076,80FC09BE0,27076,80FC09BE0,13.56,US Dollar,13.56,US Dollar,Reinvestment,0
2022/08/01 00:21,718,81E59A690,218354,8308301F0,2783.59,US Dollar,2783.59,US Dollar,Credit Card,0
2022/08/01 00:11,219680,8090ED190,219680,8090ED190,416.37,US Dollar,416.37,US Dollar,Reinvestment,0
2022/08/01 00:18,24878,804C61E50,24878,804C61E50,12.61,US Dollar,12.61,US Dollar,Reinvestment,0
2022/08/01 00:00,148377,838BAA3F0,148377,838BAA3F0,24.4,US Dollar,24.4,US Dollar,Reinvestment,0
2022/08/01 00:16,25935,839360940,2153918,839360990,5468.59,US Dollar,5468.59,US Dollar,Cheque,0
2022/08/01 00:03,137532,838DBCA80,13676,8473B47A0,43.61,US Dollar,43.61,US Dollar,Cheque,0
2022/08/01 00:24,133809,82765E5B0,133809,82765E5B0,589.38,US Dollar,589.38,US Dollar,Reinvestment,0
2022/08/01 00:25,42957,81566AED0,42957,81566AED0,835.1,US Dollar,835.1,US Dollar,Reinvestment,0
2022/08/01 00:24,29817,808A73560,29817,808A73560,4503.89,US Dollar,4503.89,US Dollar,Reinvestment,0
2022/08/01 00:16,1924,8015C2910,25222,802456E00,20159.09,US Dollar,20159.09,US Dollar,Credit Card,0
2022/08/01 00:00,168072,82DFD9760,168072,82DFD9760,16.46,US Dollar,16.46,US Dollar,Reinvestment,0
2022/08/01 00:01,214957,8197509D0,214957,8197509D0,6541.39,US Dollar,6541.39,US Dollar,Reinvestment,0
2022/08/01 00:10,243785,811B4D610,243785,811B4D610,12.91,US Dollar,12.91,US Dollar,Reinvestment,0
2022/08/01 00:17,243913,8417EAB00,243913,8417EAB00,6.61,US Dollar,6.61,US Dollar,Reinvestment,0
2022/08/01 00:13,18170,81B3B8260,18170,81B3B8260,1477.27,US Dollar,1477.27,US Dollar,Reinvestment,0
2022/08/01 00:03,282271,849CD93B0,282271,849CD93B0,108984.07,US Dollar,108984.07,US Dollar,Reinvestment,0
2022/08/01 00:13,92010,821D6D9C0,191165,82A844C80,37547.52,US Dollar,37547.52,US Dollar,Cheque,0
2022/08/01 00:10,71901,831C60560,71901,831C60560,10.28,US Dollar,10.28,US Dollar,Reinvestment,0
2022/08/01 00:16,261543,817954FC0,7098,822978960,195.1,US Dollar,195.1,US Dollar,Credit Card,0
2022/08/01 00:11,1442,800F398D0,1442,800F398D0,407104.95,Euro,407104.95,Euro,Reinvestment,0
2022/08/01 00:29,180343,84D304450,180343,84D304450,3.86,US Dollar,3.86,US Dollar,Reinvestment,0
2022/08/01 00:27,243187,8207E3B60,2175731,8497F7780,286.85,US Dollar,286.85,US Dollar,ACH,0
2022/08/01 00:02,25935,8035D55B0,25935,8035D55B0,148312.8,US Dollar,148312.8,US Dollar,Reinvestment,0
2022/08/01 00:00,217678,81F36C820,217678,81F36C820,866943.94,US Dollar,866943.94,US Dollar,Reinvestment,0
2022/08/01 00:08,287419,828F7A7C0,287419,828F7A7C0,342577.02,US Dollar,342577.02,US Dollar,Reinvestment,0
2022/08/01 00:06,12866,802117550,12866,802117550,6.77,Euro,6.77,Euro,Reinvestment,0
2022/08/01 00:12,2154524,84CFC3390,2154524,84CFC3390,72304.94,US Dollar,72304.94,US Dollar,Reinvestment,0
2022/08/01 00:22,34455,845448650,34455,845448650,421.61,US Dollar,421.61,US Dollar,Reinvestment,0
2022/08/01 00:13,24457,81AD2F0A0,24457,81AD2F0A0,13.14,US Dollar,13.14,US Dollar,Reinvestment,0
2022/08/01 00:20,0,8340B9580,0,8340B9580,2379.63,US Dollar,2379.63,US Dollar,Reinvestment,0
2022/08/01 00:26,72709,825413FA0,5991,825CE8DE0,1332416.32,US Dollar,1332416.32,US Dollar,Cheque,0
2022/08/01 00:28,12883,801E35170,12883,801E35170,115835.78,Euro,115835.78,Euro,Reinvestment,0
2022/08/01 00:18,147821,84EC89880,74875,825E26920,12.26,US Dollar,12.26,US Dollar,Credit Card,0
2022/08/01 00:14,46529,8150AC610,46529,8150AC610,7.4,US Dollar,7.4,US Dollar,Reinvestment,0
2022/08/01 00:03,48639,8463B9CE0,6845,8483E96D0,9196.2,US Dollar,9196.2,US Dollar,Credit Card,0
2022/08/01 00:26,340567,82CBF4330,340567,82CBF4330,4038.7,US Dollar,4038.7,US Dollar,Reinvestment,0
2022/08/01 00:01,162047,82EDF2F80,162047,82EDF2F80,12.74,US Dollar,12.74,US Dollar,Reinvestment,0
2022/08/01 00:28,177514,8205689C0,177514,8205689C0,34728.41,US Dollar,34728.41,US Dollar,Reinvestment,0
2022/08/01 00:18,3100411,84C97C1D0,3100411,84C97C1D0,7512.59,US Dollar,7512.59,US Dollar,Reinvestment,0
2022/08/01 00:13,117901,82E1D6BA0,117901,82E1D6BA0,19.42,US Dollar,19.42,US Dollar,Reinvestment,0
2022/08/01 00:26,123621,834156EA0,29817,808E84600,5.94,US Dollar,5.94,US Dollar,Credit Card,0
2022/08/01 00:17,1226,80168E9D0,1226,80168E9D0,3.53,Euro,3.53,Euro,Reinvestment,0
2022/08/01 00:06,27076,80BF2D720,27076,80BF2D720,4.75,US Dollar,4.75,US Dollar,Reinvestment,0
2022/08/01 00:06,128242,817897300,128242,817897300,46820.01,US Dollar,46820.01,US Dollar,Reinvestment,0
2022/08/01 00:20,21794,802A8E9E0,21794,802A8E9E0,12.65,Euro,12.65,Euro,Reinvestment,0
2022/08/01 00:03,131458,820F1A9D0,131458,820F1A9D0,17.14,US Dollar,17.14,US Dollar,Reinvestment,0
2022/08/01 00:24,285008,83259FB10,285008,83259FB10,28400.24,US Dollar,28400.24,US Dollar,Reinvestment,0
2022/08/01 00:17,29196,80FC00180,56870,8283524F0,49107.28,US Dollar,49107.28,US Dollar,ACH,0
2022/08/01 00:01,112136,80BFE3B80,112136,80BFE3B80,158067.2,US Dollar,158067.2,US Dollar,Reinvestment,0
2022/08/01 00:18,55148,8180D5430,129528,8376A44A0,3294.16,US Dollar,3294.16,US Dollar,Cheque,0
2022/08/01 00:10,73960,83E7B97C0,73960,83E7B97C0,92797.31,US Dollar,92797.31,US Dollar,Reinvestment,0
2022/08/01 00:19,134266,8147A5050,134266,8147A5050,453.34,US Dollar,47782.05,Yen,ACH,0
2022/08/01 00:28,131244,825026D70,2107434,84BBB0BD0,3273.25,US Dollar,3273.25,US Dollar,Cheque,0
2022/08/01 00:13,257259,83177AB40,257259,83177AB40,561053.49,US Dollar,561053.49,US Dollar,Reinvestment,0
2022/08/01 00:16,952,800C9DE10,17976,802FFE8A0,46.18,US Dollar,46.18,US Dollar,Cheque,0
2022/08/01 00:08,282635,84650BDE0,2194940,8513F79D0,1131.05,US Dollar,1131.05,US Dollar,Cash,0
2022/08/01 00:17,3179431,841938390,3179431,841938390,268.52,US Dollar,268.52,US Dollar,Reinvestment,0
2022/08/01 00:08,36375,83CB8BA70,36375,83CB8BA70,37494.97,US Dollar,37494.97,US Dollar,Reinvestment,0
2022/08/01 00:07,173285,8292F1760,173285,8292F1760,17.96,US Dollar,17.96,US Dollar,Reinvestment,0
2022/08/01 00:05,122407,8238502B0,122407,8238502B0,23.65,US Dollar,23.65,US Dollar,Reinvestment,0
2022/08/01 00:01,20340,807D48FD0,79632,836469280,1220516.88,US Dollar,1220516.88,US Dollar,Cash,0
2022/08/01 00:17,234305,81EFB6860,15398,8062EF350,40.18,US Dollar,40.18,US Dollar,Credit Card,0
2022/08/01 00:28,366823,818680D50,366823,818680D50,1601.87,US Dollar,1601.87,US Dollar,Reinvestment,0
2022/08/01 00:23,127128,840A536B0,127128,840A536B0,248948.17,US Dollar,248948.17,US Dollar,Reinvestment,0
2022/08/01 00:20,5991,804F8DF50,5991,804F8DF50,26998.51,US Dollar,26998.51,US Dollar,Reinvestment,0
2022/08/01 00:12,161863,817CDE1E0,161863,817CDE1E0,14606.31,US Dollar,14606.31,US Dollar,Reinvestment,0
2022/08/01 00:08,213868,81C9AC820,213868,81C9AC820,207454.78,US Dollar,207454.78,US Dollar,Reinvestment,0
2022/08/01 00:26,237491,82D6A59B0,240178,84E7DF9A0,193.11,US Dollar,193.11,US Dollar,Cheque,0
2022/08/01 00:15,544,803A1C8D0,544,803A1C8D0,17975420.81,US Dollar,17975420.81,US Dollar,Reinvestment,0
2022/08/01 00:03,1512,800E62F80,21794,8010D01D0,50645.59,Euro,50645.59,Euro,Cheque,0
2022/08/01 00:00,16315,803395510,16315,803395510,19.33,US Dollar,19.33,US Dollar,Reinvestment,0
2022/08/01 00:11,233012,8309AAA10,233012,8309AAA10,19.99,US Dollar,19.99,US Dollar,Reinvestment,0
2022/08/01 00:15,13347,82E264800,13347,82E264800,21.29,US Dollar,21.29,US Dollar,Reinvestment,0
2022/08/01 00:04,135467,83F2ED430,135467,83F2ED430,11.46,US Dollar,11.46,US Dollar,Reinvestment,0
2022/08/01 00:08,24583,83F5FB5F0,24583,83F5FB5F0,701103.69,US Dollar,701103.69,US Dollar,Reinvestment,0
2022/08/01 00:15,3129679,83D0788F0,3129679,83D0788F0,22669.86,US Dollar,22669.86,US Dollar,Reinvestment,0
2022/08/01 00:07,182907,83A23ED80,182907,83A23ED80,11763.06,US Dollar,11763.06,US Dollar,Reinvestment,0
2022/08/01 00:17,24259,809192210,24259,809192210,3.6,US Dollar,3.6,US Dollar,Reinvestment,0
2022/08/01 00:04,11342,809A7AF00,11342,809A7AF00,10246.41,US Dollar,10246.41,US Dollar,Reinvestment,0
2022/08/01 00:22,135332,826189450,135332,826189450,91301.87,US Dollar,91301.87,US Dollar,Reinvestment,0
2022/08/01 00:26,26830,8135FE8E0,26830,8135FE8E0,153502.44,US Dollar,153502.44,US Dollar,Reinvestment,0
2022/08/01 00:09,2112550,847F9BA40,2112550,847F9BA40,4.8,US Dollar,4.8,US Dollar,Reinvestment,0
2022/08/01 00:15,131458,80C59E2E0,131458,80C59E2E0,21.59,US Dollar,21.59,US Dollar,Reinvestment,0
2022/08/01 00:16,1210781,851E88A20,1210781,851E88A20,3447.57,US Dollar,3447.57,US Dollar,Reinvestment,0
2022/08/01 00:10,1831,8017F57F0,1831,8017F57F0,623117.11,US Dollar,623117.11,US Dollar,Reinvestment,0
2022/08/01 00:01,544,8004A4460,131380,80E360A30,464.04,US Dollar,464.04,US Dollar,Cheque,0
2022/08/01 00:03,21418,8161B1D90,21418,8161B1D90,5.94,US Dollar,5.94,US Dollar,Reinvestment,0
2022/08/01 00:23,53839,81F2B5930,225042,834909A60,16345.57,US Dollar,16345.57,US Dollar,Credit Card,0
2022/08/01 00:29,31562,824F407F0,31562,824F407F0,2898.06,US Dollar,2898.06,US Dollar,Reinvestment,0
2022/08/01 00:10,3174577,84F7A2A70,3174577,84F7A2A70,8347.47,US Dollar,8347.47,US Dollar,Reinvestment,0
