Time,Date,Sender_account,Receiver_account,Amount,Payment_currency,Received_currency,Sender_bank_location,Receiver_bank_location,Payment_type,Is_laundering,Laundering_type
13:34:54,2022-10-17,55381759.0,4649718602.0,7685.86,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Fan_Out
16:00:13,2022-11-14,1517051598.0,5930884508.0,4692.74,UK pounds,Dirham,UK,UK,ACH,0.0,Normal_Fan_Out
14:37:40,2023-02-24,1919197224.0,9881286484.0,6922.03,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Fan_Out
23:08:39,2022-11-07,6316705097.0,7209771095.0,9132.39,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Fan_Out
18:43:42,2023-04-23,4976790138.0,1840159057.0,16355.66,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Fan_Out
17:05:11,2022-12-06,9968514174.0,173851016.0,15609.65,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Fan_Out
23:16:23,2022-11-12,5037980327.0,7066625027.0,14034.02,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Fan_Out
07:19:23,2022-12-22,2480283950.0,21064764.0,5057.39,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Fan_Out
02:29:48,2022-12-20,3365685581.0,2208220683.0,5361.13,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Fan_Out
19:36:30,2023-05-28,1766004700.0,1682704846.0,5366.69,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Fan_Out
07:41:41,2022-11-20,9909574335.0,3044065488.0,6782.41,UK pounds,Naira,UK,Nigeria,Cross-border,0.0,Normal_Fan_Out
20:08:08,2022-11-03,876098427.0,9093670240.0,13249.35,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Fan_Out
00:00:23,2023-03-30,6646459011.0,7499140690.0,5800.18,UK pounds,Euro,UK,France,Cross-border,0.0,Normal_Fan_Out
10:25:19,2023-02-10,5399573774.0,9821934209.0,7599.72,UK pounds,Euro,UK,Germany,Cross-border,0.0,Normal_Fan_Out
08:24:18,2023-05-12,2615531410.0,4521259300.0,4912.56,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Fan_Out
21:50:30,2022-10-07,7758268667.0,8992041252.0,7588.35,Euro,UK pounds,UK,UK,Cheque,0.0,Normal_Fan_Out
09:23:44,2023-01-26,6119024192.0,430518127.0,7539.1,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Fan_Out
12:24:36,2022-10-25,8903537997.0,3625653125.0,9253.0,UK pounds,US dollar,UK,USA,Cross-border,0.0,Normal_Fan_Out
16:16:45,2023-05-03,7587101607.0,2810787685.0,4913.73,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Fan_Out
10:56:32,2023-01-31,9694660801.0,5458802981.0,4851.84,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Fan_Out
22:49:34,2023-01-23,5839561410.0,1005702115.0,6266.57,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Fan_Out
18:52:17,2023-02-20,9748418490.0,1133143038.0,6973.83,UK pounds,Euro,UK,Netherlands,Cross-border,0.0,Normal_Fan_Out
21:22:49,2022-11-26,4719918294.0,749269477.0,9074.57,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Fan_Out
10:59:39,2022-12-16,3917876648.0,9875196028.0,18395.79,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Fan_Out
09:19:40,2022-10-10,4460662106.0,4999025574.0,4886.43,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Fan_Out
10:01:34,2022-12-11,4285106890.0,9162253480.0,7619.52,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Fan_Out
09:59:57,2022-10-22,2434664247.0,3131257198.0,5175.41,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Fan_Out
08:44:41,2022-10-10,4238888536.0,5412877777.0,13566.99,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Fan_Out
14:38:44,2023-05-20,9513953776.0,9443580812.0,7527.93,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Fan_Out
10:14:18,2023-04-07,9502706473.0,6703078554.0,11454.81,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Fan_Out
18:20:09,2023-03-24,7645281903.0,412382460.0,7406.45,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Fan_Out
17:05:26,2023-05-18,8482120276.0,7683379757.0,18262.63,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Fan_Out
14:25:35,2023-03-04,6941992614.0,6827198137.0,10066.64,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Fan_Out
10:28:54,2022-10-18,9594302338.0,171522643.0,10575.94,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Fan_Out
17:41:31,2022-12-20,2158803249.0,3826156963.0,13129.06,UK pounds,Mexican Peso,UK,Mexico,Cross-border,0.0,Normal_Fan_Out
08:04:52,2023-05-14,8262208523.0,17738112.0,6305.83,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Fan_Out
20:48:59,2022-12-18,5456176734.0,203281003.0,5785.95,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Fan_Out
20:48:54,2022-11-13,6633015395.0,203382320.0,4877.34,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Fan_Out
08:09:03,2023-01-01,7860939855.0,9009903587.0,10631.28,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Fan_Out
17:44:33,2023-04-19,2626129268.0,3993261233.0,17698.11,Euro,UK pounds,Austria,UK,Cross-border,0.0,Normal_Fan_Out
01:20:04,2023-04-29,3584277579.0,4102195441.0,6040.31,Moroccan dirham,UK pounds,UK,UK,ACH,0.0,Normal_Fan_Out
12:15:15,2023-02-04,5893741140.0,5082468102.0,8211.12,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Fan_Out
11:23:14,2023-02-27,4254023257.0,8976726736.0,6215.17,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Fan_Out
19:42:19,2022-10-21,8407893745.0,9356309878.0,5583.33,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Fan_Out
23:58:26,2022-11-05,4593742040.0,6943285379.0,11912.51,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Fan_Out
07:40:59,2023-05-23,5912889328.0,7818890295.0,8111.8,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Fan_Out
14:56:50,2022-11-28,8677774943.0,6783559745.0,6402.98,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Fan_Out
15:43:19,2022-11-07,9620686680.0,7090758065.0,8559.74,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Fan_Out
08:57:50,2023-03-24,1672045628.0,5721491818.0,5311.16,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Fan_Out
19:28:08,2022-11-30,9621415000.0,126513136.0,13016.36,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Fan_Out
19:49:26,2023-02-16,9536261378.0,5729134068.0,44115.95,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Fan_Out
15:29:04,2023-04-18,2580715145.0,1315041663.0,4447.02,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Fan_Out
11:58:23,2023-02-25,430442803.0,6892400869.0,14897.61,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Fan_Out
08:19:59,2023-01-16,3413175210.0,8224601767.0,9901.84,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Fan_Out
21:05:53,2023-01-31,90387125.0,992450012.0,6500.45,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Fan_Out
10:00:40,2022-10-14,6456155293.0,3304854452.0,7659.6,UK pounds,Euro,UK,Italy,Cross-border,0.0,Normal_Fan_Out
10:40:32,2023-05-24,4441960425.0,1480604770.0,12103.37,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Fan_Out
16:23:02,2022-11-25,6754450347.0,3278440350.0,4730.55,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Fan_Out
11:15:25,2023-04-12,2106816241.0,2209998445.0,6627.94,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Fan_Out
16:28:30,2022-10-22,84643027.0,4164607766.0,14354.29,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Fan_Out
20:31:34,2023-05-18,1916089334.0,6015143109.0,11633.43,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Fan_Out
22:51:41,2022-12-24,6122338415.0,5288842903.0,28811.92,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Fan_Out
10:49:45,2022-11-22,7436443331.0,9540143739.0,13397.17,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Fan_Out
02:27:45,2023-02-08,6266999813.0,2977351759.0,37475.29,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Fan_Out
12:01:07,2023-01-27,6680371137.0,8165509980.0,13435.87,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Fan_Out
14:35:50,2023-05-03,5733213825.0,5683550159.0,14048.94,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Fan_Out
18:30:01,2022-10-14,3582751063.0,6368092114.0,12165.24,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Fan_Out
09:45:57,2022-12-19,3491151354.0,2660556830.0,4786.99,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Fan_Out
13:48:24,2023-04-19,2306205239.0,1837190628.0,5399.93,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Fan_Out
22:51:08,2023-01-18,9265694178.0,443714473.0,19496.24,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Fan_Out
17:17:51,2022-10-28,8251530095.0,1902441745.0,4722.64,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Fan_Out
22:17:54,2023-05-04,2095405293.0,1313502318.0,5246.83,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Fan_Out
11:39:26,2023-05-11,4959054091.0,4010080386.0,14088.66,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Fan_Out
11:45:17,2023-03-19,2096775454.0,7972538969.0,11662.2,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Fan_Out
08:34:49,2023-03-12,604583965.0,4929677922.0,10372.4,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Fan_Out
20:34:26,2023-01-15,8384366919.0,8539519807.0,7082.43,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Fan_Out
14:58:56,2023-05-30,8436058057.0,1274719328.0,7557.66,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Fan_Out
19:10:08,2023-02-13,1808587181.0,9990654401.0,4511.85,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Fan_Out
14:39:16,2023-03-18,8255987550.0,5756596794.0,9193.64,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Fan_Out
16:48:06,2023-01-09,2734795477.0,1958227256.0,19247.14,Euro,Moroccan dirham,France,Morocco,Cross-border,0.0,Normal_Fan_Out
12:58:06,2023-01-25,7495750336.0,8205478903.0,33164.38,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Fan_Out
13:49:42,2022-10-21,2356765187.0,9709336631.0,14150.68,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Fan_Out
11:54:43,2022-10-16,4264806366.0,9896805082.0,17858.5,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Fan_Out
20:44:07,2023-04-21,2962704201.0,2474422249.0,4514.87,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Fan_Out
08:47:02,2022-11-13,5498237402.0,4164239273.0,13688.58,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Fan_Out
13:00:18,2022-11-30,5758023858.0,5007692584.0,13781.21,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Fan_Out
04:44:58,2023-03-14,9640655877.0,5714821752.0,7201.08,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Fan_Out
16:24:12,2023-05-25,1350301476.0,53557440.0,4375.77,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Fan_Out
23:58:20,2022-12-15,4966081606.0,5626544439.0,7085.68,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Fan_Out
11:48:28,2023-05-16,1928244783.0,5396238372.0,10470.37,US dollar,UK pounds,USA,UK,Cross-border,0.0,Normal_Fan_Out
08:05:54,2023-01-27,2524641967.0,5313285897.0,8452.1,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Fan_Out
18:10:56,2022-12-30,7485881891.0,2258176774.0,9606.34,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Fan_Out
17:08:31,2022-10-22,4322063283.0,1026512829.0,8156.61,Dirham,UK pounds,UAE,UK,Cross-border,0.0,Normal_Fan_Out
21:47:17,2022-12-05,6581883713.0,5791828214.0,11496.54,UK pounds,Euro,UK,Netherlands,Cross-border,0.0,Normal_Fan_Out
08:56:19,2023-01-24,9332455495.0,7945783934.0,8967.51,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Fan_Out
12:35:52,2023-05-27,5578126666.0,8643518453.0,18027.56,UK pounds,Turkish lira,UK,Turkey,Cross-border,0.0,Normal_Fan_Out
22:43:25,2022-12-09,1289072017.0,4255240040.0,7514.28,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Fan_Out
16:04:16,2023-04-14,8282629454.0,3352287884.0,28797.16,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Fan_Out
22:28:43,2022-12-20,5133017958.0,5771766205.0,17469.52,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Fan_Out
10:51:44,2022-10-08,5268336723.0,7274825202.0,5245.0,UK pounds,Moroccan dirham,UK,Morocco,Cross-border,0.0,Normal_Fan_Out
18:32:49,2023-01-30,2622783614.0,3553107541.0,20247.71,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Fan_Out
13:56:49,2023-01-14,9872913016.0,741411875.0,7634.32,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Fan_Out
09:08:45,2023-01-17,4287414857.0,1743680773.0,5062.47,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Fan_Out
16:00:33,2023-04-02,4059095782.0,3334207859.0,6926.81,UK pounds,Moroccan dirham,UK,Morocco,Cross-border,0.0,Normal_Fan_Out
09:54:56,2023-05-24,6493568658.0,1125470024.0,6915.1,Euro,UK pounds,Netherlands,UK,Cross-border,0.0,Normal_Fan_Out
14:13:26,2023-05-15,5834136774.0,9352373411.0,19656.0,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Fan_Out
19:34:40,2023-02-01,4396487658.0,5101664485.0,20946.2,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Fan_Out
08:21:09,2023-05-21,9875305912.0,3622669967.0,4520.47,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Fan_Out
08:50:32,2022-11-19,6771649311.0,3565550111.0,7410.43,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Fan_Out
21:46:03,2022-11-02,8235808958.0,5366147350.0,7378.59,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Fan_Out
10:02:58,2022-11-03,4795336195.0,5571783702.0,5610.0,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Fan_Out
15:27:43,2023-03-29,9995637068.0,6573490855.0,6841.8,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Fan_Out
13:45:22,2023-03-19,6466908630.0,3582612584.0,14978.42,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Fan_Out
23:07:51,2023-02-18,2103347255.0,6684100376.0,8349.06,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Fan_Out
21:14:20,2023-05-15,3074661806.0,4705483977.0,13280.8,UK pounds,Mexican Peso,UK,Mexico,Cross-border,0.0,Normal_Fan_Out
11:39:36,2023-01-27,2061528370.0,9909116324.0,21125.52,UK pounds,Euro,UK,France,Cross-border,0.0,Normal_Fan_Out
21:51:58,2023-03-25,9645520569.0,2494772435.0,8238.93,Euro,Dirham,Germany,UAE,Cross-border,0.0,Normal_Fan_Out
23:34:37,2022-12-28,9172676143.0,113550798.0,11018.25,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Fan_Out
09:14:15,2023-02-24,3486140760.0,1010122900.0,6931.64,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Fan_Out
21:12:26,2022-10-30,3036652181.0,4930738781.0,7982.45,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Fan_Out
12:17:42,2023-05-25,9393651460.0,5694785977.0,14249.15,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Fan_Out
02:08:03,2023-05-11,364240468.0,4112694941.0,7433.48,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Fan_Out
20:49:12,2022-10-20,5241741074.0,5475947571.0,6917.57,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Fan_Out
11:20:07,2023-03-25,9892002510.0,6550437970.0,8106.67,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Fan_Out
18:28:09,2022-11-12,5037980327.0,100984645.0,7067.52,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Fan_Out
17:15:49,2023-04-03,3887608504.0,190637662.0,23276.14,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Fan_Out
12:42:35,2022-11-13,7832108957.0,4769482003.0,5973.15,Turkish lira,UK pounds,Turkey,UK,Cross-border,0.0,Normal_Fan_Out
12:37:40,2022-10-22,6920260993.0,520879284.0,7330.74,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Fan_Out
09:20:46,2023-05-16,6905266321.0,1633302782.0,18916.87,Euro,Moroccan dirham,Italy,Morocco,Cross-border,0.0,Normal_Fan_Out
17:14:21,2023-03-15,5151881380.0,3700332527.0,4952.27,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Fan_Out
14:42:25,2023-05-18,8482120276.0,778127719.0,10230.93,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Fan_Out
19:30:36,2022-10-28,3184402911.0,765984648.0,10560.62,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Fan_Out
14:07:12,2023-03-25,5983824728.0,1765141186.0,14239.26,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Fan_Out
18:04:28,2023-02-03,298920911.0,5360096487.0,13670.28,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Fan_Out
10:33:21,2023-03-13,8000634746.0,6155406966.0,22426.95,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Fan_Out
21:10:06,2023-01-11,6350423535.0,9995520999.0,6040.83,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Fan_Out
13:05:36,2022-11-20,7961403190.0,3363202387.0,8983.69,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Fan_Out
08:17:17,2023-05-04,7479373039.0,3494279844.0,9780.68,UK pounds,Euro,UK,France,Cross-border,0.0,Normal_Fan_Out
21:17:56,2023-03-15,5636899426.0,1158384256.0,8230.14,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Fan_Out
21:58:33,2023-01-27,1362914629.0,340668820.0,6003.32,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Fan_Out
12:04:07,2023-04-08,9246595782.0,60210282.0,7132.4,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Fan_Out
21:29:18,2023-02-13,8266586458.0,9392770808.0,17740.92,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Fan_Out
15:07:40,2022-10-30,2665529992.0,955267686.0,6509.35,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Fan_Out
15:36:25,2023-01-22,8373624164.0,1535573887.0,6125.55,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Fan_Out
10:24:49,2023-01-05,614853204.0,1667719616.0,5861.22,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Fan_Out
10:05:31,2023-02-08,7684081779.0,8873387499.0,8492.41,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Fan_Out
22:28:50,2022-12-04,2730267490.0,7747998276.0,5494.16,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Fan_Out
21:52:15,2023-03-02,7022192990.0,5374864002.0,22055.24,Dirham,Euro,UAE,Germany,Cross-border,0.0,Normal_Fan_Out
12:52:48,2023-03-09,2545450931.0,7311637857.0,5267.44,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Fan_Out
19:01:47,2023-03-07,6127879172.0,8456505762.0,7892.57,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Fan_Out
01:31:08,2023-01-04,3709561675.0,3049328021.0,8222.25,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Fan_Out
12:57:26,2023-01-05,6891024439.0,672614685.0,5622.12,Swiss franc,Dirham,Switzerland,UK,Cross-border,0.0,Normal_Fan_Out
11:16:02,2022-11-19,3854834491.0,6390662415.0,5182.2,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Fan_Out
20:54:13,2022-11-19,1480309920.0,8257790332.0,30778.99,UK pounds,Yen,UK,Japan,Cross-border,0.0,Normal_Fan_Out
09:42:12,2022-10-29,5024306035.0,2607779312.0,6943.61,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Fan_Out
13:53:27,2023-01-27,3330355675.0,8610231473.0,11225.8,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Fan_Out
20:23:23,2023-04-28,6830607186.0,9721630279.0,20940.95,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Fan_Out
12:25:05,2023-03-31,7690880019.0,553677236.0,20722.31,UK pounds,US dollar,UK,USA,Cross-border,0.0,Normal_Fan_Out
23:21:42,2022-10-08,822870103.0,9490302249.0,5004.23,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Fan_Out
14:36:41,2023-01-18,9839285534.0,7978453173.0,28958.43,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Fan_Out
02:13:03,2023-04-20,6655918845.0,9526250704.0,5215.2,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Fan_Out
06:32:58,2022-10-28,9409713827.0,6077467213.0,5799.2,UK pounds,Indian rupee,UK,Japan,Cross-border,0.0,Normal_Fan_Out
23:32:42,2023-05-28,3595436190.0,6212277660.0,10263.01,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Fan_Out
19:30:46,2023-01-09,7878010341.0,6540180363.0,14628.26,UK pounds,Indian rupee,UK,India,Cross-border,0.0,Normal_Fan_Out
17:54:56,2022-12-08,8219411144.0,172083272.0,7358.96,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Fan_Out
10:04:00,2022-10-29,5334191692.0,1709683490.0,13456.29,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Fan_Out
08:08:14,2023-04-03,6641816598.0,1711584452.0,6629.05,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Fan_Out
13:09:15,2023-04-17,2398834865.0,8668232320.0,13984.34,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Fan_Out
16:55:15,2022-12-25,5047660196.0,9298505418.0,4595.43,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Fan_Out
22:08:10,2023-03-16,835689379.0,1282856800.0,22169.2,UK pounds,Mexican Peso,UK,Mexico,Cross-border,0.0,Normal_Fan_Out
15:31:06,2023-02-05,8813411638.0,5754827871.0,5491.55,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Fan_Out
08:49:41,2023-03-08,8614030889.0,4638466100.0,9788.7,UK pounds,Euro,UK,Netherlands,Cross-border,0.0,Normal_Fan_Out
08:45:47,2023-02-14,2651814439.0,4920900489.0,5975.22,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Fan_Out
16:22:43,2023-04-02,168950926.0,2069651280.0,9318.75,UK pounds,US dollar,UK,USA,Cross-border,0.0,Normal_Fan_Out
20:50:26,2022-11-06,5170411068.0,8417074916.0,8594.63,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Fan_Out
15:33:26,2023-02-10,3484809492.0,9284250491.0,8182.11,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Fan_Out
17:52:24,2023-01-16,3415921474.0,7775824019.0,10895.8,UK pounds,Mexican Peso,UK,Mexico,Cross-border,0.0,Normal_Fan_Out
14:33:23,2023-05-01,35744338.0,194290732.0,12646.59,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Fan_Out
14:20:26,2023-03-21,1403563950.0,719096544.0,14183.91,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Fan_Out
08:03:09,2023-04-24,1593620257.0,6945111263.0,9945.89,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Fan_Out
15:00:07,2023-02-12,8709351292.0,2845063218.0,15182.54,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Fan_Out
15:38:25,2023-03-29,7541983570.0,9441295175.0,6306.0,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Fan_Out
04:48:45,2023-02-22,7217633796.0,2037596964.0,6531.4,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Fan_Out
09:34:28,2022-12-14,7699686626.0,4388059901.0,8649.78,Swiss franc,UK pounds,Switzerland,UK,Cross-border,0.0,Normal_Fan_Out
08:17:39,2023-05-24,9444716063.0,1635274199.0,8300.66,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Fan_Out
21:41:03,2022-11-11,7041753526.0,3324321548.0,6246.21,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Fan_Out
17:43:25,2023-02-06,3743066278.0,8462492919.0,13535.63,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Fan_Out
22:41:43,2023-04-05,7829253679.0,9750793672.0,10194.16,UK pounds,Mexican Peso,UK,Mexico,Cross-border,0.0,Normal_Fan_Out
15:44:24,2022-11-10,4968528728.0,4557915020.0,9822.64,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Fan_Out
10:19:18,2022-11-13,3796175224.0,3452354995.0,5566.47,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Fan_Out
14:42:20,2022-11-22,7004106757.0,7282465507.0,5332.17,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Fan_Out
17:19:22,2023-05-20,6900588818.0,9799061940.0,10105.4,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Fan_Out
16:08:16,2023-01-18,3254039556.0,206353760.0,19894.49,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Fan_Out
05:54:07,2022-11-14,4106014674.0,3017066606.0,21023.58,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Fan_Out
09:22:53,2023-01-09,4083607210.0,4115602087.0,29106.85,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Fan_Out
14:34:18,2023-01-25,1935496607.0,6560391648.0,7866.06,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Fan_Out
11:28:33,2023-05-07,9404187637.0,3019233975.0,14777.87,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Fan_Out
18:47:57,2022-11-07,8947248273.0,4343335484.0,22884.3,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Fan_Out
10:53:23,2023-02-06,238664836.0,9697526396.0,8051.29,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Fan_Out
