Time,Date,Sender_account,Receiver_account,Amount,Payment_currency,Received_currency,Sender_bank_location,Receiver_bank_location,Payment_type,Is_laundering,Laundering_type
16:40:44,2023-01-05,7028799426,3098928489,2165.84,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
18:47:18,2023-01-08,4348571397,3075404427,4024.57,UK pounds,UK pounds,UK,UK,ACH,1,Stacked Bipartite
14:26:58,2023-07-20,4992939913,4650116053,7477.72,UK pounds,UK pounds,UK,UK,Cheque,1,Structuring
01:32:51,2023-07-14,279188028,5076652791,6585.5,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_Out
00:55:37,2023-02-16,3485232738,3855454086,8765.95,UK pounds,UK pounds,UK,UK,Cheque,1,Layered_Fan_In
13:35:36,2023-07-21,2559562693,3515032502,1030.37,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
22:01:07,2023-07-21,1651325879,5965906297,1830.02,UK pounds,Turkish lira,UK,Turkey,Cross-border,1,Deposit-Send
17:59:54,2023-06-09,2636521839,1227197005,9527.07,UK pounds,UK pounds,UK,UK,Credit card,1,Gather-Scatter
06:43:20,2023-03-20,6176090086,4778339537,11033.16,UK pounds,UK pounds,UK,UK,Credit card,1,Fan_Out
12:51:08,2023-01-05,6075624900,3882776964,3754.39,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
08:27:14,2023-06-30,505618703,182554113,5315.98,UK pounds,UK pounds,UK,UK,ACH,1,Layered_Fan_In
19:21:23,2022-12-21,7804406895,2901136475,11971.39,UK pounds,UK pounds,UK,UK,ACH,1,Stacked Bipartite
01:46:26,2023-04-02,5726293165,2504446422,6476.973235724473,UK pounds,UK pounds,UK,UK,ACH,1,Layered_Fan_Out
14:52:16,2023-02-17,2698296913,9311138020,1256.86,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
13:30:56,2023-04-24,5215132205,3083346413,5859.87,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
04:32:54,2023-08-17,7785448721,3546293157,5273.75,UK pounds,UK pounds,UK,UK,Cheque,1,Structuring
10:45:32,2022-12-20,3544715458,1449202590,7103.685700680235,UK pounds,UK pounds,UK,UK,Debit card,1,Layered_Fan_Out
16:57:29,2023-01-15,3937777106,599326079,190.38,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,Cash_Withdrawal
10:28:12,2023-06-20,2091046669,3765744005,6825.99,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
14:08:44,2023-05-05,2366204772,3491986234,178.66,UK pounds,UK pounds,UK,UK,Cash Withdrawal,0,Normal_Cash_Withdrawal
09:38:23,2023-07-10,4174231376,8556204806,71.87,UK pounds,UK pounds,UK,UK,Cash Withdrawal,0,Normal_Cash_Withdrawal
17:50:29,2022-10-22,7485881891,1416418992,8494.86,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Deposit-Send
09:47:30,2023-08-22,30858150,1568968850,1960.23,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
03:24:49,2023-03-02,2556678490,5638700575,12102.76,UK pounds,Euro,UK,France,Cross-border,0,Normal_Fan_In
09:16:33,2023-04-15,8159507002,5200027200,6984.53,UK pounds,UK pounds,UK,UK,Cheque,1,Fan_Out
17:54:07,2022-10-12,8600542721,8804315251,3355.95,UK pounds,Mexican Peso,UK,Mexico,Cross-border,1,Behavioural_Change_1
11:52:22,2022-10-29,2793197858,3581961787,6419.03,UK pounds,UK pounds,UK,UK,Cheque,1,Gather-Scatter
11:17:17,2023-08-15,6346786162,9965419082,7657.4,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Deposit-Send
19:47:22,2023-07-24,6342192635,1309613075,27549.115154109422,UK pounds,UK pounds,UK,UK,ACH,1,Layered_Fan_In
18:41:43,2023-06-24,1320529492,9650033785,619.73,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
10:05:55,2023-06-16,8815281448,4497771501,8064.67,UK pounds,Naira,UK,Nigeria,Cross-border,1,Structuring
11:54:27,2023-03-24,4503049074,2817594182,2326.79,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
20:02:50,2022-11-17,1253336976,8371675450,48.6,UK pounds,Pakistani rupee,UK,Pakistan,Cash Withdrawal,1,Cash_Withdrawal
14:41:40,2023-01-27,8996125137,5175315181,3339.86,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Periodical
09:02:10,2023-07-26,7577355239,8060668851,13179.62,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out
20:38:52,2023-05-30,9075366336,6110576407,2668.77,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
23:31:27,2023-04-20,8826753039,8161551842,11389.95,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
11:17:48,2022-12-12,9210556116,2596387173,54124.40205362231,Euro,Naira,Spain,UK,Cross-border,1,Layered_Fan_In
16:46:36,2023-08-17,3837607024,1496694897,4566.69,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
09:33:50,2023-07-22,4121324384,1630227373,57.16,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,Cash_Withdrawal
11:52:34,2023-02-11,8971216490,4007288126,4239.55,Euro,UK pounds,France,UK,Cross-border,1,Structuring
20:11:00,2023-05-03,7353952706,144228677,14188.93563217638,UK pounds,UK pounds,UK,UK,Debit card,1,Layered_Fan_In
22:20:16,2023-04-15,1695584314,4358658724,7089.37,UK pounds,Pakistani rupee,UK,Pakistan,Cross-border,1,Behavioural_Change_2
19:07:55,2023-08-18,133396548,7554568592,2942.91,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Group
20:23:36,2023-04-14,7905591095,1990069295,1768.69,UK pounds,Euro,UK,Italy,Cross-border,0,Normal_Small_Fan_Out
19:15:16,2023-03-08,835410802,8558866681,2659.35,UK pounds,UK pounds,UK,UK,Debit card,1,Structuring
14:58:33,2023-02-07,3549895554,8793643150,1287.16,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
15:31:39,2023-08-16,4595501668,5928050966,5381.03,UK pounds,Naira,UK,Nigeria,Cross-border,1,Behavioural_Change_2
08:56:55,2022-11-08,4525762763,4527536853,5504.8,UK pounds,Yen,UK,Japan,Cross-border,1,Stacked Bipartite
15:42:25,2023-01-05,3966447629,9730868281,9070.67,UK pounds,Euro,UK,France,Cross-border,1,Stacked Bipartite
19:00:21,2023-03-04,7319099801,4207555042,16859.44,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_Out
13:26:22,2023-04-29,8533172238,3617086007,872.85,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
18:25:24,2023-08-03,8225742576,4628694621,15763.73,UK pounds,UK pounds,UK,UK,ACH,1,Gather-Scatter
16:41:29,2023-07-08,3983362006,2930911822,18530.75,UK pounds,UK pounds,UK,UK,Credit card,1,Stacked Bipartite
23:05:23,2023-08-09,1445053268,4457349304,5111.59,UK pounds,Albanian lek,UK,Albania,Cross-border,0,Normal_Fan_Out
11:24:54,2023-08-08,1849980209,7240669377,12866.27,UK pounds,UK pounds,UK,UK,Cheque,1,Stacked Bipartite
15:48:04,2023-04-10,5632203413,1665774528,4211.3,UK pounds,UK pounds,UK,UK,Credit card,1,Structuring
15:23:43,2023-03-19,1173010249,8175594615,15760.05,UK pounds,US dollar,UK,USA,Cross-border,1,Layered_Fan_In
10:24:24,2022-10-09,9678311627,4604350890,139.76,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,Cash_Withdrawal
08:26:55,2023-04-12,5696016272,8686241992,10735.61,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Group
07:24:34,2023-06-12,5316774430,4361238172,2800.24,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
08:14:12,2023-01-10,5990759265,7020116894,11851.44,UK pounds,US dollar,UK,USA,Cross-border,0,Normal_Fan_In
09:03:24,2022-12-16,6584257596,7772352930,3525.92,UK pounds,UK pounds,UK,UK,Credit card,1,Structuring
05:36:19,2022-12-13,2864879256,547534393,67.6,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,Cash_Withdrawal
14:27:59,2022-10-17,4816063555,1423078109,13332.2965817044,UK pounds,Dirham,UK,UAE,Cross-border,1,Cycle
11:53:18,2023-04-07,8096614277,4398402159,3225.7,UK pounds,UK pounds,UK,UK,Credit card,1,Fan_In
13:54:26,2022-12-10,2166563883,1663718603,6043.32,UK pounds,Turkish lira,UK,Turkey,Cross-border,1,Deposit-Send
11:34:01,2023-07-14,8896139997,7537045519,21056.97,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_Out
19:08:31,2023-08-10,956833727,5046753153,12022.55,UK pounds,UK pounds,UK,UK,Credit card,1,Structuring
23:52:50,2023-05-08,1795612173,8878987296,5562.34,UK pounds,UK pounds,UK,UK,Cheque,1,Structuring
13:21:14,2023-03-15,9869834897,1060911749,580659.6,UK pounds,UK pounds,UK,UK,Cheque,1,Single_large
11:51:26,2022-11-18,6860797177,5129661746,32.68,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,Cash_Withdrawal
10:33:27,2022-11-08,5638875093,724029388,23823.63,UK pounds,Naira,UK,Nigeria,Cross-border,0,Normal_Fan_In
22:17:36,2023-06-25,9195238687,5687182823,5851.5,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
19:21:45,2023-02-03,4845635925,9250416068,58109.32,UK pounds,Dirham,UK,UAE,Cross-border,1,Single_large
09:55:04,2023-07-30,4625152786,8572998578,5838.29,UK pounds,UK pounds,UK,UK,Credit card,1,Stacked Bipartite
09:44:00,2023-04-26,6698865290,7304187142,14523.97,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Group
12:31:07,2023-03-09,2478075161,5190940865,39924.61966220191,UK pounds,UK pounds,UK,UK,Credit card,1,Layered_Fan_In
01:41:53,2023-08-08,7218608806,6604063927,12334.28,UK pounds,Albanian lek,UK,Albania,Cross-border,1,Deposit-Send
22:51:03,2023-01-21,1865451606,9739172261,30.22,UK pounds,Moroccan dirham,UK,Morocco,Cash Withdrawal,1,Cash_Withdrawal
05:53:19,2023-07-26,5960095204,8545621935,26820.56712293656,Yen,UK pounds,Japan,UK,Cross-border,1,Cycle
00:52:41,2023-05-28,2846474412,2746406357,22428.472741281017,Albanian lek,UK pounds,Albania,UK,Cross-border,1,Cycle
04:49:22,2022-10-16,9586816158,1708796825,153.56,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,Cash_Withdrawal
21:28:40,2023-06-03,6977632717,1696316009,39471.84,UK pounds,UK pounds,UK,UK,Credit card,1,Single_large
16:05:55,2023-07-14,7255947810,7996222582,5322.79,UK pounds,UK pounds,UK,UK,Debit card,1,Stacked Bipartite
08:19:45,2022-11-13,3134688516,6060108025,4441.6,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_In
08:40:59,2023-07-13,7147448786,5557620276,74.95,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,Cash_Withdrawal
13:50:51,2023-03-03,195599290,5821509945,12647.84,UK pounds,UK pounds,UK,UK,Debit card,1,Bipartite
15:53:00,2023-07-17,9593855252,6582275961,269.75,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,Cash_Withdrawal
23:18:32,2023-08-22,6866095401,8817822667,102.65,UK pounds,Mexican Peso,UK,Mexico,Cash Withdrawal,1,Cash_Withdrawal
16:43:32,2023-07-02,5686035982,2911536155,8906.53,UK pounds,US dollar,UK,USA,Cross-border,1,Fan_Out
08:33:13,2023-02-09,4338654318,1705712947,12287.35,UK pounds,Naira,UK,Nigeria,Cross-border,1,Fan_Out
08:40:12,2022-10-12,7126698906,8940306618,10971.42,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out
22:14:25,2023-01-08,2496365660,2952188352,4556.88,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Deposit-Send
23:28:30,2023-04-08,4696430383,7331367397,28130.63,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
21:58:26,2023-01-12,6907589690,4793402071,131.69,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,Cash_Withdrawal
18:53:06,2023-03-16,1811992883,1757764863,7033.84,UK pounds,UK pounds,UK,UK,Cheque,1,Structuring
23:06:39,2023-03-14,401330285,6375303126,32472.34,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_Out
02:37:13,2023-03-16,7143558613,7618376167,78762.28,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Mutual
13:16:43,2023-03-25,2408387366,2276087014,14809.49,UK pounds,UK pounds,UK,UK,Debit card,1,Deposit-Send
16:57:12,2022-10-16,2824945595,6434719668,7472.29,UK pounds,UK pounds,UK,UK,Credit card,1,Deposit-Send
13:28:53,2023-03-29,9319881018,4398402159,24880.42,UK pounds,UK pounds,UK,UK,ACH,1,Fan_In
17:23:05,2023-04-14,115683040,7440577916,4447.91,UK pounds,UK pounds,UK,UK,Cheque,1,Deposit-Send
04:29:24,2023-05-18,1177116302,4936842061,32780.79,UK pounds,UK pounds,UK,UK,Debit card,1,Single_large
16:03:57,2023-01-24,6524357049,8193184390,4144.43,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Deposit-Send
00:59:36,2023-08-08,3827836542,5603212401,133.86,UK pounds,Moroccan dirham,UK,Morocco,Cash Withdrawal,1,Cash_Withdrawal
14:50:51,2023-02-16,6543072915,4364823709,5861.58,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
20:47:45,2023-06-20,1443312989,3440143688,34078.12,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_Out
20:35:27,2022-11-21,4525011568,9484189386,6200.36,UK pounds,Pakistani rupee,UK,UK,Credit card,1,Stacked Bipartite
14:19:21,2023-04-14,5045265825,1607588985,2411.82,UK pounds,Naira,UK,Nigeria,Cross-border,1,Deposit-Send
13:28:33,2023-02-21,4986333446,3689837693,7576.21,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_In
12:31:31,2023-08-22,990166612,5325727565,5983.02,Turkish lira,UK pounds,UK,UK,Cheque,1,Gather-Scatter
18:20:01,2023-07-23,5884229536,4650116053,8115.95,UK pounds,UK pounds,UK,UK,ACH,1,Structuring
16:27:09,2022-12-30,7804406895,2803809389,5877.32,UK pounds,Turkish lira,UK,UK,Debit card,1,Stacked Bipartite
09:51:20,2023-06-20,5376317535,9765305791,1683.77,UK pounds,UK pounds,UK,UK,Cash Deposit,0,Normal_Cash_Deposits
00:55:08,2023-08-13,3545137643,7723940750,79.16,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,Cash_Withdrawal
07:06:56,2023-02-10,7954352634,5962820135,570.19,UK pounds,Naira,UK,Nigeria,Cross-border,1,Behavioural_Change_2
08:41:32,2023-02-24,8929118755,4979360273,6294.159920565555,UK pounds,UK pounds,UK,UK,ACH,1,Layered_Fan_Out
16:14:37,2022-12-11,7602193205,7171750203,1207.57,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Group
15:37:30,2023-05-15,9791014000,4723035903,4646.34,UK pounds,Euro,UK,Italy,Cross-border,1,Structuring
14:51:24,2023-05-16,6174440244,6052108087,8397.77,UK pounds,Euro,UK,Italy,Cross-border,0,Normal_Group
21:57:27,2023-07-03,5476554904,1758305731,6155.08,Euro,UK pounds,Italy,UK,Cross-border,0,Normal_Fan_In
22:54:31,2023-02-04,2126388140,7283452090,7124.79,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Deposit-Send
20:09:16,2023-03-05,6161499055,8723924487,8446.8,UK pounds,Euro,UK,Netherlands,Cross-border,1,Layered_Fan_In
17:31:51,2022-11-16,4354979552,1137368237,103.85,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,Cash_Withdrawal
10:12:25,2023-07-20,5721256391,6880745207,12301.08,UK pounds,UK pounds,UK,UK,ACH,1,Fan_Out
16:42:45,2023-07-05,6669852230,7197512325,2635.29,UK pounds,Turkish lira,UK,Turkey,Cross-border,1,Behavioural_Change_2
17:38:47,2023-04-23,3416004330,3261246287,10835.88,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_In
18:40:39,2023-01-26,3762748439,5207913559,21242.32006433441,UK pounds,UK pounds,UK,UK,Debit card,1,Scatter-Gather
10:15:39,2023-03-05,1786979326,9220597283,213.12,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,Cash_Withdrawal
12:31:01,2023-02-23,2073937889,5979502122,62867.85874375254,Dirham,UK pounds,Morocco,UK,Cross-border,1,Layered_Fan_In
12:37:21,2023-02-08,188929394,7717611047,4055.84,UK pounds,Albanian lek,UK,Albania,Cross-border,1,Deposit-Send
23:51:26,2022-11-01,7510608716,100459061,2385937.84,UK pounds,UK pounds,UK,UK,Debit card,1,Over-Invoicing
22:50:40,2022-10-10,9935797721,7951108994,7346.15,UK pounds,UK pounds,UK,UK,Cheque,1,Structuring
08:31:14,2022-12-16,7253035220,1399854690,6648.131186537237,UK pounds,UK pounds,UK,UK,Credit card,1,Layered_Fan_Out
11:20:50,2023-03-10,7440391197,3863997645,59.6,UK pounds,Euro,UK,Netherlands,Cash Withdrawal,1,Cash_Withdrawal
09:42:26,2023-06-25,644870391,2531548770,6634.76,UK pounds,Albanian lek,UK,Albania,Cross-border,1,Structuring
21:47:43,2023-04-28,3290862047,6158387752,20999.37,Dirham,UK pounds,UAE,UK,Cross-border,1,Fan_In
14:50:46,2023-06-06,7123384680,86715269,57.74,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,Cash_Withdrawal
10:40:05,2023-05-28,5594972698,3038316768,8872.78,UK pounds,Euro,UK,Spain,Cross-border,1,Fan_Out
08:27:32,2023-05-27,2808179495,7714203722,8961.85,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
08:48:41,2022-12-30,7332435745,3571948202,1426.27,UK pounds,Mexican Peso,UK,Mexico,Cross-border,1,Behavioural_Change_2
16:09:35,2023-04-20,6355446865,1983456255,4927.54,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_Out
09:33:23,2023-07-28,4349943177,4487826918,146.89,UK pounds,Euro,UK,Germany,Cross-border,0,Normal_Small_Fan_Out
07:55:00,2023-08-14,8394329540,5334788886,1985.41,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
18:22:13,2023-04-01,9813440508,9173315928,9554.09,UK pounds,Moroccan dirham,UK,Morocco,Cross-border,1,Deposit-Send
20:18:52,2023-02-24,7590921637,2961765326,8883.41,UK pounds,Euro,UK,Germany,Cross-border,0,Normal_Fan_In
21:28:35,2023-05-13,6224851263,4723035903,4634.9,UK pounds,Euro,UK,Italy,Cross-border,1,Structuring
08:45:17,2023-03-13,5239158177,2227127094,26004.78,UK pounds,Moroccan dirham,UK,Mexico,Cross-border,1,Gather-Scatter
18:45:01,2023-06-30,8207929393,4340594196,4516.96,UK pounds,UK pounds,UK,UK,Debit card,1,Stacked Bipartite
08:52:31,2023-07-09,3222364210,8227126673,3970.7,UK pounds,UK pounds,UK,UK,Cheque,1,Structuring
03:01:51,2023-03-22,8945844172,7540114269,281.52,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,Cash_Withdrawal
12:28:38,2023-08-04,7255947810,2045153007,4885.43,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_Out
11:46:55,2023-03-30,7492387376,6764316911,101.8,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
16:45:39,2023-06-30,6442245577,8897351842,6701.787726086928,UK pounds,Indian rupee,UK,India,Cross-border,1,Scatter-Gather
18:43:51,2023-02-28,1121576618,7477927249,1376.75,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Deposit-Send
20:34:33,2023-04-16,4461141678,461009194,14419.57,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Deposit-Send
16:53:49,2023-03-17,8296323528,3424426613,7376.39,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_In
02:56:27,2023-08-01,6321560452,587056253,799.18,UK pounds,Moroccan dirham,UK,Morocco,Cross-border,1,Behavioural_Change_2
15:23:59,2023-01-20,8340937716,9771619294,142.35,UK pounds,UK pounds,UK,UK,Cash Withdrawal,0,Normal_Cash_Withdrawal
16:40:18,2023-04-10,4945437653,5708403349,5644.87,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Deposit-Send
13:45:11,2023-04-18,7147448786,5557620276,202.07,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,Cash_Withdrawal
09:47:27,2022-11-18,9473620413,4007288126,3490.28,UK pounds,UK pounds,UK,UK,Cheque,1,Structuring
18:55:01,2023-03-27,6608958443,2129508987,6079.99,UK pounds,Indian rupee,UK,India,Cross-border,0,Normal_Fan_Out
14:18:18,2023-07-23,8550467390,897605655,6171.816871081883,UK pounds,UK pounds,UK,UK,Credit card,1,Cycle
23:56:30,2022-10-09,6340007440,4316483340,164.63,UK pounds,Indian rupee,UK,India,Cash Withdrawal,1,Cash_Withdrawal
15:50:38,2023-06-16,1974044867,1623402683,2894.01,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
09:29:54,2023-02-03,2510647780,281946850,2324.9,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
17:02:33,2023-08-22,3177801471,3062645467,36.3,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,Cash_Withdrawal
15:56:57,2023-08-21,7099141711,3546293157,5463.14,UK pounds,UK pounds,UK,UK,Debit card,1,Structuring
21:06:51,2022-10-18,2161928970,6890773508,4337.6,Swiss franc,UK pounds,Switzerland,UK,Cross-border,1,Structuring
16:37:45,2022-10-13,4353540048,5825782232,1103.17,US dollar,UK pounds,USA,UK,Cross-border,0,Normal_Group
22:54:42,2023-02-01,8539953506,4700457018,11717.35,UK pounds,Yen,UK,Japan,Cross-border,1,Behavioural_Change_1
10:34:21,2022-12-22,1505992551,6686148577,2054.54,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
08:38:49,2023-06-14,673499913,1585193041,62.59,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,Cash_Withdrawal
00:57:04,2023-04-15,9822062677,171943306,7809.35,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_Out
10:05:03,2023-05-08,70962274,9965419082,9840.67,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Deposit-Send
04:12:57,2022-12-23,9135928004,9760763218,149.19,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,Cash_Withdrawal
17:09:48,2022-12-27,649073516,8856068930,7761.39,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_Out
12:14:28,2023-05-12,2662938174,3140946181,2820.0,UK pounds,UK pounds,UK,UK,ACH,1,Structuring
20:27:33,2022-10-25,1688698015,2596095222,1739.09,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
14:58:35,2023-08-20,6168291098,4007882719,7416.51,UK pounds,UK pounds,UK,UK,ACH,1,Stacked Bipartite
09:47:08,2023-05-06,9544431251,3060419525,1056.36,UK pounds,Dirham,UK,UAE,Cross-border,1,Behavioural_Change_2
19:13:55,2022-11-14,163626909,3682462176,5881.36,Dirham,UK pounds,UK,UK,ACH,1,Gather-Scatter
22:45:55,2022-12-24,1839408835,7337251202,14452.23,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_Out
06:18:38,2023-02-14,8958207582,4465839311,162.0,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,Cash_Withdrawal
19:06:13,2023-04-11,1595446886,3458503586,3850.97,UK pounds,UK pounds,UK,UK,Debit card,1,Structuring
06:04:42,2023-01-03,7554923197,1558210278,1641.89,UK pounds,Swiss franc,UK,Switzerland,Cross-border,1,Behavioural_Change_1
12:16:27,2023-03-13,4465528071,4880334642,5682.27,UK pounds,UK pounds,UK,UK,Cheque,1,Deposit-Send
05:32:58,2023-02-11,8290285433,4307603555,1109.05,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
12:02:08,2023-04-05,106036486,5331499803,46141.122660402434,UK pounds,UK pounds,UK,UK,ACH,1,Layered_Fan_In
16:20:09,2022-11-21,315625186,6054455317,5747.92,UK pounds,UK pounds,UK,UK,Debit card,1,Layered_Fan_In
19:48:55,2023-07-08,9254521765,1978540456,32009.8,UK pounds,Mexican Peso,UK,Mexico,Cross-border,1,Deposit-Send
05:12:25,2023-05-23,4893716949,3901866910,21563.55,US dollar,UK pounds,UK,UK,Cheque,1,Stacked Bipartite
18:40:21,2022-12-16,9646004777,3754234469,5333.88,Euro,Euro,Netherlands,Spain,Cross-border,1,Structuring
18:14:09,2022-12-07,9883445607,8566930761,172.53,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
13:40:12,2023-05-15,9907902810,221775922,5151.98,UK pounds,UK pounds,UK,UK,ACH,1,Bipartite
09:33:06,2023-04-26,7325309048,6355082331,23059.1,UK pounds,UK pounds,UK,UK,Cheque,1,Fan_In
16:06:00,2023-03-28,188929394,7859590466,3097.5,UK pounds,Dirham,UK,UAE,Cross-border,1,Deposit-Send
10:11:41,2022-11-27,6744599788,5395190531,10362.65,UK pounds,Pakistani rupee,UK,Pakistan,Cross-border,1,Behavioural_Change_2
21:54:46,2023-03-22,9285172899,6957298137,201.41,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,Cash_Withdrawal
17:53:56,2023-04-04,4763394718,7859972869,2776.87,UK pounds,UK pounds,UK,UK,ACH,1,Structuring
11:37:20,2023-08-05,2849622641,5559467485,81.75,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,Cash_Withdrawal
19:50:47,2022-12-01,4898931369,8263397710,4770.88,Euro,UK pounds,UK,UK,ACH,1,Bipartite
15:06:22,2022-12-25,9806344632,4892641616,94.72,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
22:42:08,2023-07-08,8902170280,8991023025,2717.48,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Periodical
12:01:17,2023-08-20,766557160,8174328282,3730.95,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
09:19:33,2023-02-18,3840731662,3692481425,8737.73,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In
16:38:57,2023-08-01,9028283018,9935708683,11555.12,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Periodical
22:16:35,2023-04-25,9692531941,9207248098,30100.664158815413,Euro,UK pounds,Austria,UK,Cross-border,1,Cycle
05:57:31,2022-10-31,5047305009,7370342243,116504.09,UK pounds,UK pounds,UK,UK,Credit card,1,Single_large
07:26:25,2023-05-16,4235209501,2057025178,7068.16,UK pounds,UK pounds,UK,UK,ACH,1,Bipartite
06:04:25,2023-04-19,8958207582,4465839311,65.88,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,Cash_Withdrawal
13:58:51,2023-06-06,1760204312,5218803866,3588.32,Euro,Euro,UK,Italy,Cross-border,1,Structuring
23:11:56,2022-12-15,3588944847,5670638616,6497.62,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_Out
16:36:02,2023-04-03,6208510722,2134917888,33005.2,UK pounds,Swiss franc,UK,UK,Credit card,1,Layered_Fan_In
16:15:28,2023-07-26,9289662479,590026028,15426.59,UK pounds,Indian rupee,UK,India,Cross-border,1,Gather-Scatter
15:58:47,2022-12-08,8481240670,7004892593,6044.34,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Group
14:43:54,2023-08-08,6394547764,4142649462,1699.44,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
